1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20240325" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
10 2.5958682111999992E-004 9.9999999999974669E+000 3.9996318536404880E+000 2.3819661951625197E+000 3.5705542840551754E+000 5.4775242299896423E+000 -5.1563844344659451E+000 8.4777434678501127E+000 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2324064702674690E+001 8.5000496627254163E-001 3.2887435819231150E+001 4.0604300165712401E-005 1.1843576354354521E+007 9.7494808412147358E+002 1.0008480477084849E+007 -2.1698305072132694E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698305072132694E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096173238399757E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.6750997451221194E-009
11 3.2150418534399988E-004 9.9999999999968718E+000 3.9972770759469394E+000 2.3819506352699213E+000 3.5699733695780878E+000 5.4775225176918854E+000 -5.1563810413655364E+000 8.4777445614304430E+000 6.9999999999999996E-001 2.9797635251138621E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2324051198657253E+001 8.5000496627254163E-001 3.2887404256991296E+001 4.0604319210228155E-005 1.1842939874390561E+007 9.8028380484127877E+002 1.0062894604478341E+007 -2.1698301083911712E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698301083911712E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096169250178775E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.6307041135554673E-009
12 3.9580502241279986E-004 9.9999999999961595E+000 3.9945976063516486E+000 2.3819335840847189E+000 3.5693120277718657E+000 5.4775209515726759E+000 -5.1563776536289589E+000 8.4777458264181220E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2324038204173638E+001 8.5000496627254163E-001 3.2887374013339148E+001 4.0604341632002845E-005 1.1842242432136752E+007 9.8638929092858086E+002 1.0125171631162325E+007 -2.1698296312047280E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698296312047280E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096164478314339E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.5782838376804601E-009
13 4.8496602689535978E-004 9.9999999999953104E+000 3.9918125479271800E+000 2.3819170695961285E+000 3.5686240204100437E+000 5.4775195623933008E+000 -5.1563743328156955E+000 8.4777472426037868E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2324025963190325E+001 8.5000496627254163E-001 3.2887345658174475E+001 4.0604367077452723E-005 1.1841566981464038E+007 9.9277291798104113E+002 1.0190311317931473E+007 -2.1698290884614615E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698290884614615E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096159050881671E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.5189968206277997E-009
14 5.9195923227443165E-004 9.9999999999942997E+000 3.9889583327966784E+000 2.3819008980091376E+000 3.5679185524209145E+000 5.4775183846990601E+000 -5.1563711103568233E+000 8.4777488224006330E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2324014664382172E+001 8.5000496627254163E-001 3.2887319649030609E+001 4.0604395926677057E-005 1.1840905592969175E+007 9.9935619311185974E+002 1.0257503343570534E+007 -2.1698284704955775E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698284704955775E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096152871222827E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.4577887391857607E-009
15 7.2035107872931792E-004 9.9999999999930935E+000 3.9860413347981649E+000 2.3818857427153333E+000 3.5671968805681873E+000 5.4775174464728966E+000 -5.1563680008488877E+000 8.4777505859799742E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2324004436003266E+001 8.5000496627254163E-001 3.2887296303936743E+001 4.0604428763628266E-005 1.1840285802548692E+007 1.0061262071580256E+003 1.0326631154194510E+007 -2.1698277614811310E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698277614811310E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096145781078363E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.3954854024682358E-009
16 8.7442129447518155E-004 9.9999999999916565E+000 3.9831372085489400E+000 2.3818727059298825E+000 3.5664773673986065E+000 5.4775167627011516E+000 -5.1563650116280284E+000 8.4777525445915920E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2323995345654128E+001 8.5000496627254163E-001 3.2887275790870945E+001 4.0604466019262635E-005 1.1839752676536096E+007 1.0129071213671895E+003 1.0395916712108526E+007 -2.1698269505334263E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698269505334263E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096137671601308E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.3322651347783280E-009
17 1.0593055533702177E-003 9.9999999999899423E+000 3.9803681295901781E+000 2.3818632275140672E+000 3.5657898368668244E+000 5.4775163373522853E+000 -5.1563621403183140E+000 8.4777547052348066E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2323987401467114E+001 8.5000496627254141E-001 3.2887258133394944E+001 4.0604508069361010E-005 1.1839365081483088E+007 1.0194083389544624E+003 1.0462413259231947E+007 -2.1698260289896126E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698260289896126E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096128456163168E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.2697902168687362E-009
18 1.2811666640442612E-003 9.9999999999878995E+000 3.9778536187517384E+000 2.3818587780225906E+000 3.5651634339029523E+000 5.4775161680649704E+000 -5.1563593702570412E+000 8.4777570805757687E+000 6.9999999999999996E-001 2.9797635251138618E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2323980557708161E+001 8.5000496627254141E-001 3.2887243229962294E+001 4.0604555442132948E-005 1.1839183135530237E+007 1.0253382105250589E+003 1.0523165028874706E+007 -2.1698249844285964E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698249844285964E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096118010552999E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.2106726671225076E-009
19 1.5473999968531134E-003 9.9999999999854623E+000 3.9757294659789495E+000 2.3818611262740599E+000 3.5646312215840208E+000 5.4775162475442629E+000 -5.1563566738525388E+000 8.4777596875053742E+000 6.9999999999999996E-001 2.9797635251138614E-005 2.7997020236474884E-001 4.1193902129486445E-003 1.2067031330276047E-003 1.1203876416666529E-002 2.5129237964844936E-003 9.5710644087274629E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -1.2323974727125030E+001 8.5000496627254163E-001 3.2887230882518431E+001 4.0604608780658398E-005 1.1839279158483028E+007 1.0303598963198231E+003 1.0574760350967016E+007 -2.1698238022858735E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.1698238022858735E+001 -9.8999999999999986E+001 -9.8999999999999986E+001 -2.3096106189125763E+001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 -9.8999999999999986E+001 0.0000000000000000E+000 0.0000000000000000E+000 -9.1574042865666203E-009
